SPY Return,Portfolio P&L,VaR,VaR (Age-Weighted)
-0.00616323046614834,-6163.23046614834,32584.81111836795,21773.072452038763
-0.0006871540640684468,-687.1540640684468,32584.81111836795,21700.6469295704
0.010635973545296185,10635.973545296185,32584.81111836795,21625.981442489614
0.006177509474983068,6177.509474983068,32584.81111836795,21549.006713540348
-0.016813483020279258,-16813.48302027926,32584.81111836795,21469.651322871003
0.002136263877962538,2136.263877962538,32584.81111836795,21387.841641768584
0.017077640368435617,17077.640368435616,32584.81111836795,21303.50176434341
-0.007520528789889904,-7520.528789889904,32584.81111836795,21216.553437100963
-0.007881814202253368,-7881.8142022533675,32584.81111836795,21126.915986335553
0.008711846319328647,8711.846319328648,32584.81111836795,21034.506243278433
-0.001434124863680101,-1434.1248636801008,32584.81111836795,20939.23846693088
-0.018698546331333714,-18698.546331333713,32584.81111836795,20841.02426451073
0.0069216370519515616,6921.637051951561,32584.81111836795,20739.772509438404
-0.006056210775522552,-6056.210775522552,32584.81111836795,20635.389256786522
-0.011523270465403482,-11523.270465403482,32584.81111836795,20527.777656114482
-0.01872588920293116,-18725.88920293116,32584.81111836795,20416.837861607222
0.01318786951086948,13187.86951086948,32584.81111836795,20302.46693943479
-0.0007041978304385053,-704.1978304385053,32584.81111836795,20259.014882881413
0.015378943878152395,15378.943878152395,32584.81111836795,20238.63953491169
-0.0034745045184475377,-3474.5045184475375,32584.81111836795,20217.634021540845
0.002857696480387704,2857.696480387704,32584.81111836795,20195.978853117293
0.009518033169004615,9518.033169004615,32584.81111836795,20173.653937216724
0.0030511083928962063,3051.108392896206,32584.81111836795,20150.63855999964
-0.002440141518843157,-2440.141518843157,32584.81111836795,20126.91136699234
0.006696113895246207,6696.113895246207,32584.81111836795,20102.45034327347
0.006877554222656955,6877.554222656955,32584.81111836795,20077.232793047835
-0.0013566477811832746,-1356.6477811832747,32584.81111836795,20051.235318588417
0.004214652133313879,4214.652133313879,32584.81111836795,20024.43379852716
0.0008257948744496353,825.7948744496354,32584.81111836795,19996.803365474316
-0.00015009380891203424,-150.09380891203423,32584.81111836795,19968.318382945614
0.003147248757445007,3147.248757445007,32584.81111836795,19938.952421575817
-0.002547008643385141,-2547.008643385141,32584.81111836795,19908.678234596642
-0.0034563112024436292,-3456.311202443629,32584.81111836795,19877.46773255626
-0.0030152291802617724,-3015.2291802617724,32584.81111836795,19845.291957256894
-0.007502024348320599,-7502.0243483205995,32584.81111836795,19812.121054886415
-7.60658730826788e-05,-76.06587308267879,32584.81111836795,19777.924248318912
0.0007603984854261034,760.3984854261034,32584.81111836795,19742.6698085586
0.003641885664135919,3641.885664135919,32584.81111836795,19706.325025300543
-0.011272015769195263,-11272.015769195263,32584.81111836795,19668.8561765809
0.0057280486551168856,5728.048655116885,32584.81111836795,19630.22849748848
0.013539785530152226,13539.785530152227,32584.81111836795,19590.40614790867
0.005095934289196183,5095.934289196183,32584.81111836795,19549.35217926969
-0.0010470422017062567,-1047.0422017062567,32584.81111836795,19504.94049695793
0.008575813182095373,8575.813182095373,32584.81111836795,19461.307838185498
