Date,Last Price,High Price,Low Price,Open Price
5/9/2019,286.66,287.33,283.3,285.23
5/8/2019,287.53,289.43,286.87,287.53
5/7/2019,287.93,290.81,285.81,290.15
5/6/2019,292.82,293.31,288.9,289.25
5/3/2019,294.03,294.34,291.2998,292.82
5/2/2019,291.18,292.7,289.52,291.68
5/1/2019,291.81,294.95,291.8,294.72
4/30/2019,294.02,294.34,291.92,293.49
4/29/2019,293.87,294.45,293.41,293.51
4/26/2019,293.41,293.49,291.2401,292.1
4/25/2019,292.05,292.78,290.73,292.12
4/24/2019,292.23,293.16,292.07,292.79
4/23/2019,292.88,293.14,290.42,290.68
4/22/2019,290.27,290.435,289.07,289.17
4/18/2019,290.02,290.32,288.66,290.1
4/17/2019,289.45,291.425,288.99,291.4
4/16/2019,290.16,291.01,289.5,290.95
4/15/2019,289.97,290.35,289.075,290.24
4/12/2019,290.16,290.47,288.261,290
4/11/2019,288.21,288.84,287.578,288.83
4/10/2019,288.29,288.3899,287.31,287.77
4/9/2019,287.31,288.08,286.7,287.72
4/8/2019,288.79,288.91,287.37,288.1
4/5/2019,288.57,288.63,287.6,287.92
4/4/2019,287.18,287.459,286.01,286.78
4/3/2019,286.42,287.76,285.75,287.32
4/2/2019,285.97,286.23,285.09,286.04
4/1/2019,285.83,286.16,284.4,284.7
3/29/2019,282.48,282.84,281.14,282.39
3/28/2019,280.71,281.21,279.07,280.35
3/27/2019,279.65,281.76,277.93,281.11
3/26/2019,281.12,282.18,279.56,280.99
3/25/2019,279.04,280.1853,277.64,278.87
3/22/2019,279.25,283.8034,279.18,283.22
3/21/2019,284.73,285.18,280.59,280.64
3/20/2019,281.55,283.5,280.32,282.16
3/19/2019,282.4,284.36,281.41,283.51
3/18/2019,282.33,282.66,281.3,281.55
3/15/2019,281.31,282.21,280.33,280.54
3/14/2019,281.16,281.84,280.6662,281.37
3/13/2019,281.34,282.38,280.3,280.48
3/12/2019,279.49,280.07,278.85,279.06
3/11/2019,278.44,278.62,275.23,275.26
3/8/2019,274.46,274.65,272.42,272.94
3/7/2019,275.01,276.99,274.07,276.83
3/6/2019,277.33,279.16,276.97,279.15
3/5/2019,279.02,279.76,278.41,279.54
3/4/2019,279.4,281.87,276.84,281.6
3/1/2019,280.42,280.88,278.82,280.44
2/28/2019,278.68,279.45,278.32,278.96
2/27/2019,279.2,279.59,277.48,278.52
2/26/2019,279.32,280.3,278.9,279.13
2/25/2019,279.52,281.31,279.43,280.73
2/22/2019,279.14,279.36,277.4029,278.11
2/21/2019,277.42,278.1,276.345,277.7
2/20/2019,278.41,278.92,277.25,277.81
2/19/2019,277.85,278.58,276.47,276.4813
2/15/2019,277.37,277.41,276.13,276.36
2/14/2019,274.38,275.64,272.87,273.78
2/13/2019,274.99,275.93,274.56,275.03
2/12/2019,274.1,274.52,272.34,272.42
2/11/2019,270.62,271.49,270.03,271.2
2/8/2019,270.47,270.58,267.83,268.75
2/7/2019,270.14,271.55,268.29,270.94
2/6/2019,272.74,273.34,271.92,272.79
2/5/2019,273.1,273.44,271.88,272.44
2/4/2019,271.96,272.03,269.36,270.11
2/1/2019,270.06,271.2,269.18,270.15
1/31/2019,269.93,270.47,267.27,267.51
1/30/2019,267.58,268.52,264.25,265.1
1/29/2019,263.41,264.55,262.48,263.92
1/28/2019,263.76,263.83,261.79,263.39
1/25/2019,265.78,266.7,263.6595,265.61
1/24/2019,263.55,264.2,262.08,263.21
1/23/2019,263.41,264.79,260.66,264.01
1/22/2019,262.86,265.06,261.06,264.82
1/18/2019,266.46,266.98,262.998,264.98
1/17/2019,262.96,263.92,259.96,260.01
1/16/2019,260.98,261.9666,260.6,260.83
1/15/2019,260.35,260.7,257.81,257.82
1/14/2019,257.4,258.3,256.41,256.86
1/11/2019,258.98,259.0098,257.03,257.68
1/10/2019,258.88,259.16,255.5,256.26
1/9/2019,257.97,258.91,256.19,257.56
1/8/2019,256.77,257.31,254,256.82
1/7/2019,254.38,255.95,251.69,252.69
1/4/2019,252.39,253.11,247.17,247.59
1/3/2019,244.21,248.57,243.67,248.23
1/2/2019,250.18,251.21,245.95,245.98
12/31/2018,249.92,250.19,247.47,249.56
12/28/2018,247.75,251.4,246.45,249.58
12/27/2018,248.07,248.29,238.96,242.57
12/26/2018,246.18,246.18,233.76,235.97
12/24/2018,234.34,240.8355,234.27,239.04
12/21/2018,240.7,249.71,239.98,246.74
12/20/2018,247.17,251.62,244.65,249.86
12/19/2018,251.26,259.4,249.35,255.17
12/18/2018,255.08,257.95,253.28,257.2
12/17/2018,255.36,260.65,253.525,259.4
12/14/2018,260.47,264.03,259.85,262.96
12/13/2018,265.37,267.49,264.12,266.52
12/12/2018,265.46,269,265.37,267.47
12/11/2018,264.13,267.87,262.48,267.66
12/10/2018,264.07,265.1613,258.62,263.37
12/7/2018,263.57,271.22,262.63,269.46
12/6/2018,269.84,269.97,262.44,265.92
12/4/2018,270.25,278.85,269.9,278.37
12/3/2018,279.3,280.4,277.505,280.28
11/30/2018,275.65,276.28,273.45,273.81
11/29/2018,273.98,275.55,272.43,273.71
11/28/2018,274.58,274.58,268.3272,269.6
11/27/2018,268.4,268.4,265.66,266.34
11/26/2018,267.5,267.75,265.34,265.78
11/23/2018,263.25,264.8234,263.07,263.18
11/21/2018,265.02,267.15,265.01,265.86
11/20/2018,264.12,267,263.15,265.36
11/19/2018,269.1,273.38,268.07,273.05
11/16/2018,273.73,274.75,271.21,271.79
11/15/2018,273.02,273.54,267.0102,268.78
11/14/2018,270.2,274.61,268.45,274.16
11/13/2018,272.06,275.325,271.25,273.09
11/12/2018,272.57,277.46,271.99,277.19
11/9/2018,277.76,279.24,276.18,279.03
11/8/2018,280.5,281.22,279.22,280.11
11/7/2018,281.01,281.1,277.08,277.56
11/6/2018,275.12,275.3,273.25,273.32
11/5/2018,273.39,274.01,271.35,272.44
11/2/2018,271.89,275.23,269.59,274.75
11/1/2018,273.51,273.73,270.38,271.6
10/31/2018,270.63,273.23,270.12,270.65
10/30/2018,267.77,268.12,263.12,263.67
10/29/2018,263.86,270.25,259.85,268.8
10/26/2018,265.33,271,262.29,265.92
10/25/2018,270.08,271.81,266.23,267.38
10/24/2018,265.32,273.76,264.7,273.33
10/23/2018,273.61,274.87,268.61,270.95
10/22/2018,275.01,277.36,274.41,277
10/19/2018,276.25,279.3,275.47,277.13
10/18/2018,276.4,280.07,274.97,279.4
10/17/2018,280.45,281.15,277.56,280.44
10/16/2018,280.4,280.82,276.07,276.6
10/15/2018,274.4,277.04,274.3,275.55
10/12/2018,275.95,277.09,272.37,276.77
10/11/2018,272.17,278.9,270.36,277.08
10/10/2018,278.3,286.91,277.88,286.83
10/9/2018,287.4,288.86,286.77,287.39
10/8/2018,287.82,288.22,285.5,287.05
10/5/2018,287.82,290.27,286.22,289.69
10/4/2018,289.44,291.24,287.66,291.18
10/3/2018,291.72,293.21,291.32,292.74
10/2/2018,291.56,292.355,291.14,291.56
10/1/2018,291.73,292.93,290.98,292.11
9/28/2018,290.72,291.28,289.95,289.99
9/27/2018,290.69,291.91,290.1,290.41
9/26/2018,289.88,292.24,289.41,290.91
9/25/2018,290.75,291.65,290.4833,291.53
9/24/2018,291.02,291.5,290.37,291.34
9/21/2018,291.99,293.22,291.81,293.09
9/20/2018,293.58,293.94,291.2363,292.64
9/19/2018,291.22,291.69,290.825,290.97
9/18/2018,290.91,291.58,289.55,289.58
9/17/2018,289.34,290.86,289.03,290.82
9/14/2018,290.88,291.27,290,291.06
9/13/2018,290.83,291.0384,289.995,290.32
9/12/2018,289.12,289.8,288.23,289.06
9/11/2018,289.05,289.55,286.975,287.37
9/10/2018,288.1,289.04,287.88,288.74
9/7/2018,287.6,288.7,286.71,286.98
9/6/2018,288.16,289.49,287,289.15
9/5/2018,289.03,289.64,287.89,289.41
9/4/2018,289.81,290.21,288.68,289.84
8/31/2018,290.31,290.81,289.29,289.84
8/30/2018,290.3,291.36,289.63,290.94
8/29/2018,291.48,291.74,289.8854,290.16
8/28/2018,289.92,290.4175,289.4,290.3
8/27/2018,289.78,289.9,288.68,288.86
8/24/2018,287.51,287.67,286.38,286.44
8/23/2018,285.79,286.94,285.43,285.97
8/22/2018,286.17,286.76,285.575,285.88
8/21/2018,286.34,287.31,285.7135,286.25
8/20/2018,285.67,285.97,285.06,285.57
8/17/2018,285.06,285.5601,283.37,283.83
8/16/2018,284.06,285.04,283.36,283.4
8/15/2018,281.78,282.54,280.16,282.38
8/14/2018,283.9,284.17,282.4833,282.92
8/13/2018,282.1,284.16,281.77,283.47
8/10/2018,283.16,284.055,282.36,283.45
8/9/2018,285.07,285.97,284.915,285.53
8/8/2018,285.46,285.91,284.94,285.39
8/7/2018,285.58,286.01,285.24,285.39
8/6/2018,284.64,284.99,283.2015,283.64
8/3/2018,283.6,283.6577,282.33,282.53
8/2/2018,282.39,282.58,279.16,279.39
8/1/2018,280.86,282.13,280.1315,281.56
7/31/2018,281.33,282.02,280.38,280.81
7/30/2018,279.95,281.69,279.36,281.51
7/27/2018,281.42,283.82,280.38,283.71
7/26/2018,283.34,284.11,283.09,283.2
7/25/2018,284.01,284.37,281.28,281.33
7/24/2018,281.61,282.56,280.63,281.79
7/23/2018,280.2,280.43,279.06,279.45
7/20/2018,279.68,280.48,279.5,279.77
7/19/2018,280,280.74,279.46,280.31
7/18/2018,281.06,281.18,280.06,280.56
7/17/2018,280.47,280.91,278.41,278.47
7/16/2018,279.34,279.803,278.84,279.64
7/13/2018,279.59,279.93,278.66,279.17
7/12/2018,279.37,279.43,277.6,278.28
7/11/2018,276.86,278.04,276.52,277.15
7/10/2018,278.9,279.01,278.08,278.41
7/9/2018,277.9,277.96,276.5,276.55
7/6/2018,275.42,275.84,272.715,273.14
7/5/2018,273.11,273.18,270.96,272.17
7/3/2018,270.9,272.98,270.42,272.87
7/2/2018,271.86,272.04,269.24,269.51
6/29/2018,271.28,273.66,271.1495,272.12
6/28/2018,270.89,271.75,268.49,269.29
6/27/2018,269.35,273.865,269.18,272.26
6/26/2018,271.6,272.56,270.79,271.64
6/25/2018,271,273.6162,269.1,273.44
6/22/2018,274.74,275.785,274.49,275.66
6/21/2018,274.24,275.98,273.68,275.96
6/20/2018,275.97,276.72,275.59,276.27
6/19/2018,275.5,275.75,273.53,274
6/18/2018,276.56,276.7,274.95,275.49
6/15/2018,277.13,277.51,275.35,276.6
6/14/2018,278.73,279.33,278.0599,279.01
6/13/2018,278.03,279.48,277.8,279.19
6/12/2018,278.92,279.33,278.19,279.03
6/11/2018,278.56,279.37,278.31,278.44
6/8/2018,278.19,278.25,276.66,276.85
6/7/2018,277.37,278.28,276.34,277.95
6/6/2018,277.4,277.52,275.09,275.79
6/5/2018,275.1,275.53,274.18,275.05
6/4/2018,274.9,275.185,274.26,274.53
6/1/2018,273.6,273.94,272.33,272.41
5/31/2018,270.94,272.49,270.255,272.15
5/30/2018,272.61,273.11,270.42,270.5
5/29/2018,269.02,271.17,267.76,270.31
5/25/2018,272.15,272.86,271.58,272.15
5/24/2018,272.8,273.22,270.78,272.91
5/23/2018,273.36,273.39,270.99,271.17
5/22/2018,272.61,274.25,272.24,273.96
5/21/2018,273.37,273.98,271.3512,273.01
5/18/2018,271.33,272.03,270.93,271.62
5/17/2018,272.01,273.23,271.13,271.94
5/16/2018,272.24,272.76,271.11,271.14
5/15/2018,271.1,271.61,270.03,271.59
5/14/2018,272.98,274.08,272.36,273.34
5/11/2018,272.85,273.15,271.58,272.16
5/10/2018,272.02,272.39,270.22,270.34
5/9/2018,269.5,269.865,267.09,267.68
5/8/2018,266.92,267.325,265.15,266.5
5/7/2018,266.92,268.02,266.11,266.89
5/4/2018,266.02,266.7892,261.15,261.52
5/3/2018,262.62,263.36,259.05,262.26
5/2/2018,263.2,265.68,262.76,264.76
5/1/2018,264.98,265.1,262.11,263.87
4/30/2018,264.51,267.89,264.43,267.26
4/27/2018,266.56,267.34,265.5,267
4/26/2018,266.31,267.2452,264.29,264.79
4/25/2018,263.63,264.13,260.85,262.91
4/24/2018,262.98,267.9762,261.28,267.73
4/23/2018,266.57,267.89,265.35,267.26
4/20/2018,266.61,269.06,265.61,268.81
4/19/2018,268.89,269.88,267.72,269.65
4/18/2018,270.39,271.3,269.87,270.69
4/17/2018,270.19,270.87,268.75,269.33
4/16/2018,267.33,268.2,266.07,267
4/13/2018,265.15,267.54,264.01,267.41
4/12/2018,265.93,267,265.06,265.26
4/11/2018,263.76,265.64,263.39,263.47
4/10/2018,265.15,266.04,262.98,264.27
4/9/2018,261,264.84,259.9356,261.37
4/6/2018,259.72,265.11,258,263.42
4/5/2018,265.64,266.64,264.32,265.55
4/4/2018,263.56,264.355,256.6,256.75
4/3/2018,260.77,261.31,256.84,258.87
4/2/2018,257.47,263.13,254.67,262.55
3/29/2018,263.15,265.26,259.8389,261.12
3/28/2018,259.83,262.64,258.58,260.75
3/27/2018,260.6,266.77,258.84,266.17
3/26/2018,265.11,265.43,259.41,262.13
3/23/2018,258.05,265.02,257.83,264.17
3/22/2018,263.67,268.87,263.36,267.91
3/21/2018,270.43,273.27,270.19,270.9
3/20/2018,270.95,271.67,270.18,270.94
3/19/2018,270.49,274.3957,268.62,273.35
3/16/2018,274.2,275.39,274.14,274.5
3/15/2018,275,276.61,274.43,275.88
3/14/2018,275.3,278.02,274.67,277.81
3/13/2018,276.72,280.41,276.03,279.84
3/12/2018,278.52,279.91,278.0801,279.2
3/9/2018,278.87,278.87,275.34,275.7
3/8/2018,274.1,274.24,272.42,273.55
3/7/2018,272.78,273.18,270.2,270.42
3/6/2018,272.88,273.39,271.18,273.3
3/5/2018,272.19,272.89,267.61,267.73
3/2/2018,269.08,269.72,264.82,265.8
3/1/2018,267.7,273.17,266,271.41
2/28/2018,271.65,276.19,271.29,275.68
2/27/2018,274.43,278.92,274.36,278.11
2/26/2018,277.9,278.01,275.26,275.93
2/23/2018,274.71,274.71,271.25,271.79
2/22/2018,270.4,273.05,269.64,271.1
2/21/2018,270.05,274.72,269.94,271.9
2/20/2018,271.4,273.67,270.5,272.03
2/16/2018,273.11,275.32,272.27,272.32
2/15/2018,273.03,273.04,268.77,271.57
2/14/2018,269.59,270,264.3,264.31
2/13/2018,266,266.62,263.31,263.97
2/12/2018,265.34,267.01,261.6644,263.83
2/9/2018,261.5,263.61,252.92,260.8
2/8/2018,257.63,268.17,257.59,268.01
2/7/2018,267.67,272.36,267.58,268.5
2/6/2018,269.13,269.7,258.7,259.94
2/5/2018,263.93,275.85,263.31,273.45
2/2/2018,275.45,280.23,275.41,280.08
2/1/2018,281.58,283.06,280.68,281.07
1/31/2018,281.9,283.3,280.68,282.73
1/30/2018,281.76,284.736,281.22,282.6
1/29/2018,284.68,286.43,284.5,285.93
1/26/2018,286.58,286.6285,283.96,284.25
1/25/2018,283.3,284.27,282.405,284.16
1/24/2018,283.18,284.7,281.84,284.02
1/23/2018,283.29,283.62,282.37,282.74
1/22/2018,282.69,282.69,280.11,280.17
1/19/2018,280.41,280.41,279.14,279.8
1/18/2018,279.14,279.96,278.58,279.48
1/17/2018,279.61,280.05,276.97,278.03
1/16/2018,276.97,280.09,276.18,279.35
1/12/2018,277.92,278.11,276.0819,276.42
1/11/2018,276.12,276.12,274.56,274.75
1/10/2018,274.12,274.42,272.92,273.68
1/9/2018,274.54,275.25,274.081,274.4
1/8/2018,273.92,274.1,272.98,273.31
1/5/2018,273.42,273.56,271.95,272.51
1/4/2018,271.61,272.16,270.5447,271.2
1/3/2018,270.47,270.64,268.96,268.96
1/2/2018,268.77,268.81,267.4,267.84
12/29/2017,266.86,268.55,266.64,268.53
12/28/2017,267.87,267.92,267.45,267.89
12/27/2017,267.32,267.73,267.01,267.38
12/26/2017,267.19,267.4377,266.885,267.05
12/22/2017,267.51,267.635,266.9,267.6
12/21/2017,267.58,268.385,267.3,267.74
12/20/2017,267.03,268.33,266.69,268.27
12/19/2017,267.17,268.53,267.09,268.48
12/18/2017,268.2,268.6,267.98,268.1
12/15/2017,266.51,267.04,265.39,265.45
12/14/2017,265.66,267.22,265.6,267.09
12/13/2017,266.75,267.56,266.65,267.06
12/12/2017,266.78,267.32,266.345,266.57
12/11/2017,266.31,266.38,265.4793,265.58
12/8/2017,265.51,265.52,264.0315,264.99
12/7/2017,264.07,264.43,262.94,263.09
12/6/2017,263.24,263.73,262.71,262.87
12/5/2017,263.19,265.15,263.04,264.43
12/4/2017,264.14,266.8,264.08,266.31
12/1/2017,264.46,265.31,260.76,264.76
11/30/2017,265.01,266.05,263.67,263.76
11/29/2017,262.71,263.63,262.2,263.02
11/28/2017,262.87,262.9,260.655,260.76
11/27/2017,260.23,260.75,260,260.41
11/24/2017,260.36,260.48,260.16,260.32
11/22/2017,259.76,260.15,259.57,260
11/21/2017,259.99,260.2,258.2627,259.18
11/20/2017,258.3,258.525,257.86,258.14
11/17/2017,257.86,258.5882,257.77,258.22
11/16/2017,258.62,259.04,257.4748,257.52
11/15/2017,256.44,257.22,255.63,256.62
11/14/2017,257.73,257.85,256.52,257.41
11/13/2017,258.33,258.59,257.27,257.31
11/10/2017,258.09,258.2926,257.37,257.73
11/9/2017,258.17,258.39,256.36,257.73
11/8/2017,259.11,259.22,258.15,258.47
11/7/2017,258.67,259.35,258.09,258.97
11/6/2017,258.85,259,258.22,258.3
11/3/2017,258.45,258.5,257.3,257.77
11/2/2017,257.59,257.75,256.19,257.41
11/1/2017,257.49,258.43,257.07,258.04
10/31/2017,257.15,257.44,256.805,257.18
10/30/2017,256.75,257.6,256.41,257.07
10/27/2017,257.71,257.89,255.6254,256.47
10/26/2017,255.62,256.3,255.48,255.99
10/25/2017,255.29,256.31,254,256.18
10/24/2017,256.56,256.83,256.15,256.6
10/23/2017,256.11,257.51,256.02,257.48
10/20/2017,257.11,257.14,255.7744,256.7
10/19/2017,255.79,255.83,254.35,254.83
10/18/2017,255.72,255.95,255.5,255.9
10/17/2017,255.47,255.52,254.98,255.23
10/16/2017,255.29,255.51,254.82,255.21
10/13/2017,254.95,255.27,254.64,255.14
10/12/2017,254.64,255.06,254.365,254.66
10/11/2017,255.02,255.02,254.32,254.51
10/10/2017,254.62,255.05,253.98,254.6
10/9/2017,253.95,254.7,253.65,254.63
10/6/2017,254.37,254.7008,253.85,254.15
10/5/2017,254.66,254.68,253.196,253.54
10/4/2017,253.16,253.44,252.56,252.69
10/3/2017,252.86,252.89,252.23,252.46
10/2/2017,252.32,252.32,251.2926,251.49
9/29/2017,251.23,251.32,250.13,250.34
9/28/2017,250.35,250.44,249.63,249.73
9/27/2017,250.05,250.49,248.87,249.88
9/26/2017,249.08,249.7,248.805,249.42
9/25/2017,248.93,249.5532,248.08,249.15
9/22/2017,249.44,249.63,249.02,249.05
9/21/2017,249.39,249.98,249.185,249.88
9/20/2017,250.06,250.19,248.92,250.07
9/19/2017,249.97,250.07,249.6,250
9/18/2017,249.72,250.12,249.28,249.61
9/15/2017,249.19,249.29,248.57,248.69
9/14/2017,250.09,250.32,249.6,249.8
9/13/2017,250.17,250.21,249.59,249.72
9/12/2017,250.05,250.09,249.42,249.63
9/11/2017,249.21,249.3,248.02,248.04
9/8/2017,246.58,247.11,246.3,246.54
9/7/2017,246.87,247.27,246.4,247.25
9/6/2017,246.9,247.28,246.23,246.84
9/5/2017,246.06,247.52,244.95,247.26
9/1/2017,247.84,248.33,247.67,247.92
8/31/2017,247.49,247.77,246.0473,246.72
8/30/2017,246.01,246.32,244.62,244.83
8/29/2017,244.85,245.15,242.93,243.06
8/28/2017,244.57,245.2,244.09,245.17
8/25/2017,244.56,245.61,244.39,244.9
8/24/2017,243.99,245.18,243.75,245
8/23/2017,244.56,245.05,244.16,244.33
8/22/2017,245.44,245.62,243.55,243.57
8/21/2017,242.9,243.2,241.83,242.64
8/18/2017,242.71,244.189,242.2,242.9
8/17/2017,243.09,246.6,243.09,246.24
8/16/2017,246.94,247.57,246.45,247.11
8/15/2017,246.51,247,246.16,246.98
8/14/2017,246.54,246.79,245.55,245.59
8/11/2017,244.12,244.8,243.75,244.02
8/10/2017,243.76,246.44,243.7,246.29
8/9/2017,247.25,247.31,246.06,246.47
8/8/2017,247.26,248.91,246.83,247.51
8/7/2017,247.87,247.87,247.37,247.49
8/4/2017,247.41,247.79,246.97,247.52
8/3/2017,246.96,247.34,246.64,247.31
8/2/2017,247.44,247.6,246.37,247.47
8/1/2017,247.32,247.5,246.716,247.46
7/31/2017,246.77,247.48,246.53,247.37
7/28/2017,246.91,247.06,246.13,246.65
7/27/2017,247.2,248,245.68,247.96
7/26/2017,247.43,247.79,247.13,247.75
7/25/2017,247.42,247.8,247.16,247.68
7/24/2017,246.82,246.98,246.28,246.79
7/21/2017,246.88,246.91,246.18,246.44
7/20/2017,247.1,247.42,246.47,247.28
7/19/2017,246.99,247,246.01,246.02
7/18/2017,245.66,245.72,244.67,245.06
7/17/2017,245.53,245.91,245.33,245.47
7/14/2017,245.56,245.97,244.31,244.43
7/13/2017,244.42,244.55,243.76,244.02
7/12/2017,244.01,244.2,243.3,243.3
7/11/2017,242.19,242.55,240.85,242.16
7/10/2017,242.37,242.8,241.76,241.95
7/7/2017,242.11,242.28,240.5645,241.21
7/6/2017,240.55,242.03,240.34,241.89
7/5/2017,242.77,243.01,241.7,242.63
7/3/2017,242.21,243.38,242.21,242.88
6/30/2017,241.8,242.71,241.575,242.28
6/29/2017,241.35,243.72,239.955,243.66
6/28/2017,243.49,243.715,242.23,242.5
6/27/2017,241.33,243.38,241.31,243.04
6/26/2017,243.29,244.38,243.045,243.9
6/23/2017,243.13,243.51,242.47,242.91
6/22/2017,242.84,243.53,242.64,242.96
6/21/2017,242.95,243.59,242.41,243.42
6/20/2017,243.01,244.26,242.99,244.25
6/19/2017,244.66,244.73,243.48,243.59
6/16/2017,242.64,242.83,241.6337,242.77
6/15/2017,243.77,243.91,242.36,242.68
6/14/2017,244.24,244.87,243.29,244.86
6/13/2017,244.55,244.61,243.5799,243.98
6/12/2017,243.36,243.42,242.38,243.13
6/9/2017,243.41,245.01,241.95,244.09
6/8/2017,243.78,244.33,243.17,243.77
6/7/2017,243.66,243.92,242.83,243.6
6/6/2017,243.21,243.98,243.12,243.34
6/5/2017,243.99,244.3,243.76,243.97
6/2/2017,244.17,244.35,243.08,243.42
6/1/2017,243.36,243.38,241.64,241.97
5/31/2017,241.44,241.88,240.64,241.84
5/30/2017,241.5,241.79,241.16,241.34
5/26/2017,241.71,241.9,241.45,241.54
5/25/2017,241.76,242.08,240.96,241.2
5/24/2017,240.61,240.73,239.93,240.32
5/23/2017,240.05,240.24,239.51,239.95
5/22/2017,239.52,239.71,238.82,238.9
5/19/2017,238.31,239.08,237.27,237.33
5/18/2017,236.77,237.75,235.43,235.73
5/17/2017,235.82,238.64,235.75,238.1
5/16/2017,240.08,240.67,239.63,240.64
5/15/2017,240.3,240.44,239.45,239.47
5/12/2017,238.98,239.4273,238.67,239.09
5/11/2017,239.38,239.57,238.13,239.35
5/10/2017,239.87,239.87,239.15,239.39
5/9/2017,239.44,240.19,239.04,239.96
5/8/2017,239.66,239.92,239.17,239.75
5/5/2017,239.7,239.72,238.68,239.19
5/4/2017,238.76,238.9225,237.78,238.83
5/3/2017,238.48,238.8775,237.7,238.29
5/2/2017,238.77,238.98,238.3,238.84
5/1/2017,238.68,239.17,238.195,238.68
4/28/2017,238.08,238.93,237.93,238.9
4/27/2017,238.6,238.95,237.98,238.77
4/26/2017,238.4,239.53,238.35,238.51
4/25/2017,238.55,238.95,237.81,237.91
4/24/2017,237.17,237.41,234.5628,237.18
4/21/2017,234.59,235.31,234.13,235.25
4/20/2017,235.34,235.845,233.78,234.15
4/19/2017,233.44,234.95,233.18,234.52
4/18/2017,233.87,234.49,233.08,233.72
4/17/2017,234.57,234.57,232.88,233.11
4/13/2017,232.51,234.49,232.51,233.64
4/12/2017,234.03,234.96,233.77,234.74
4/11/2017,235.06,235.18,233.34,234.9
4/10/2017,235.34,236.255,234.73,235.36
4/7/2017,235.2,236,234.64,235.15
4/6/2017,235.44,236.04,234.425,234.94
4/5/2017,234.78,237.39,234.54,236.26
4/4/2017,235.48,235.58,234.555,235
4/3/2017,235.33,236.03,233.91,235.8
3/31/2017,235.74,236.51,235.68,235.9
3/30/2017,236.29,236.52,235.27,235.47
3/29/2017,235.54,235.81,234.725,234.99
3/28/2017,235.32,235.81,233.14,233.27
3/27/2017,233.62,233.92,231.61,231.93
3/24/2017,233.86,235.04,232.96,234.38
3/23/2017,234.03,235.34,233.6,234
3/22/2017,234.28,234.61,233.05,233.77
3/21/2017,233.73,237.61,233.58,237.47
3/20/2017,236.77,237.36,236.32,237.03
3/17/2017,237.03,237.97,237.03,237.75
3/16/2017,238.48,239.2,238.1,239.11
3/15/2017,238.95,239.44,237.29,237.56
3/14/2017,236.9,237.24,236.19,237.18
3/13/2017,237.81,237.86,237.24,237.62
3/10/2017,237.69,238.02,236.59,237.97
3/9/2017,236.86,237.24,235.74,236.7
3/8/2017,236.56,237.64,236.4,237.34
3/7/2017,237,237.77,236.76,237.36
3/6/2017,237.71,238.12,237.01,237.5
3/3/2017,238.42,238.61,237.73,238.17
3/2/2017,238.27,239.57,238.21,239.56
3/1/2017,239.78,240.32,238.37,238.39
2/28/2017,236.47,236.95,236.015,236.67
2/27/2017,237.11,237.31,236.35,236.64
2/24/2017,236.74,236.7932,235.41,235.46
2/23/2017,236.44,236.9,235.56,236.88
2/22/2017,236.28,236.54,235.83,236.02
2/21/2017,236.49,236.69,235.51,235.52
2/17/2017,235.09,235.09,233.93,233.95
2/16/2017,234.72,235.155,233.85,234.96
2/15/2017,234.92,235.14,233.39,233.45
2/14/2017,233.7,233.71,232.16,232.56
2/13/2017,232.77,233.07,232.05,232.08
2/10/2017,231.51,231.77,230.6216,231
2/9/2017,230.6,230.95,229.52,229.56
2/8/2017,229.24,229.39,228.31,228.61
2/7/2017,228.94,229.6556,228.72,229.38
2/6/2017,228.93,229.326,228.54,228.87
2/3/2017,229.34,229.55,228.46,228.82
2/2/2017,227.77,228.1,226.82,227.2
2/1/2017,227.62,228.59,226.94,228.255
1/31/2017,227.53,227.6,226.32,226.98
1/30/2017,227.55,228.2,226.41,228.17
1/27/2017,228.97,229.59,228.76,229.42
1/26/2017,229.33,229.71,229.01,229.4
1/25/2017,229.57,229.57,228.51,228.7
1/24/2017,227.6,228.08,226.27,226.4
1/23/2017,226.15,226.805,225.27,226.35
1/20/2017,226.74,227.31,225.9719,226.7
1/19/2017,225.91,227,225.41,226.84
1/18/2017,226.75,226.8,225.9,226.535
1/17/2017,226.25,226.78,225.8,226.31
1/13/2017,227.05,227.4,226.69,226.73
1/12/2017,226.53,226.75,224.955,226.5
1/11/2017,227.1,227.1,225.59,226.36
1/10/2017,226.46,227.45,226.01,226.48
1/9/2017,226.46,227.0701,226.4163,226.91
